t, ir, imu 
13.60000, 205.00000, 25120.00000
13.65000, 203.00000, 25222.00000
13.70000, 176.00000, 25238.00000
13.75000, 203.00000, 25146.00000
13.80000, 193.00000, 25176.00000
13.85000, 203.00000, 25190.00000
13.90000, 176.00000, 25128.00000
13.95000, 204.00000, 25330.00000
14.00000, 203.00000, 25168.00000
14.05000, 203.00000, 25094.00000
14.10000, 185.00000, 25186.00000
14.15000, 204.00000, 25198.00000
14.20000, 197.00000, 25118.00000
14.25000, 199.00000, 25196.00000
14.30000, 176.00000, 25192.00000
14.35000, 201.00000, 25110.00000
14.40000, 202.00000, 25236.00000
14.45000, 195.00000, 25114.00000
14.50000, 175.00000, 25130.00000
14.55000, 203.00000, 25170.00000
14.60000, 201.00000, 25116.00000
14.65000, 202.00000, 25150.00000
14.70000, 176.00000, 25264.00000
14.75000, 203.00000, 25106.00000
14.80000, 201.00000, 25112.00000
14.85000, 191.00000, 25094.00000
14.90000, 191.00000, 25180.00000
14.95000, 199.00000, 25246.00000
15.00000, 198.00000, 25170.00000
15.05000, 201.00000, 25210.00000
15.10000, 175.00000, 25230.00000
15.15000, 201.00000, 25238.00000
15.20000, 201.00000, 25132.00000
15.25000, 195.00000, 25186.00000
15.30000, 175.00000, 25196.00000
15.35000, 201.00000, 25214.00000
15.40000, 197.00000, 25308.00000
15.45000, 198.00000, 25258.00000
15.50000, 177.00000, 25034.00000
15.55000, 201.00000, 25256.00000
15.60000, 191.00000, 25282.00000
15.65000, 202.00000, 25252.00000
15.70000, 177.00000, 25046.00000
15.75000, 198.00000, 25224.00000
15.80000, 200.00000, 25300.00000
15.85000, 202.00000, 25226.00000
15.90000, 174.00000, 25142.00000
15.95000, 201.00000, 25212.00000
16.00000, 196.00000, 25204.00000
16.05000, 201.00000, 25094.00000
16.10000, 191.00000, 25106.00000
16.15000, 203.00000, 25150.00000
16.20000, 202.00000, 25192.00000
16.25000, 195.00000, 25172.00000
16.30000, 175.00000, 25168.00000
16.35000, 202.00000, 25182.00000
16.40000, 201.00000, 25226.00000
16.45000, 202.00000, 25102.00000
16.50000, 190.00000, 25144.00000
16.55000, 201.00000, 25150.00000
16.60000, 203.00000, 25178.00000
16.65000, 201.00000, 25176.00000
16.70000, 176.00000, 25458.00000
16.75000, 199.00000, 24666.00000
16.80000, 196.00000, 25480.00000
16.85000, 201.00000, 25122.00000
16.90000, 205.00000, 24836.00000
16.95000, 204.00000, 25554.00000
17.00000, 204.00000, 25348.00000
17.05000, 196.00000, 24970.00000
17.10000, 192.00000, 25458.00000
17.15000, 205.00000, 25208.00000
17.20000, 202.00000, 25360.00000
17.25000, 205.00000, 25236.00000
17.30000, 194.00000, 25468.00000
17.35000, 204.00000, 24982.00000
17.40000, 203.00000, 25238.00000
17.45000, 204.00000, 25216.00000
17.50000, 203.00000, 25198.00000
17.55000, 196.00000, 25174.00000
17.60000, 203.00000, 25148.00000
17.65000, 199.00000, 25122.00000
17.70000, 203.00000, 25176.00000
17.75000, 203.00000, 25078.00000
17.80000, 200.00000, 25174.00000
17.85000, 202.00000, 25142.00000
17.90000, 199.00000, 25186.00000
17.95000, 203.00000, 25288.00000
18.00000, 203.00000, 25192.00000
18.05000, 201.00000, 25160.00000
18.10000, 203.00000, 25264.00000
18.15000, 197.00000, 25274.00000
18.20000, 197.00000, 25296.00000
18.25000, 202.00000, 25156.00000
18.30000, 198.00000, 25256.00000
18.35000, 198.00000, 25252.00000
18.40000, 203.00000, 25190.00000
18.45000, 200.00000, 25212.00000
18.50000, 204.00000, 25210.00000
18.55000, 202.00000, 25226.00000
18.60000, 202.00000, 25164.00000
18.65000, 199.00000, 25202.00000
18.70000, 176.00000, 25142.00000
18.75000, 204.00000, 25212.00000
18.80000, 204.00000, 25118.00000
18.85000, 201.00000, 25122.00000
18.90000, 202.00000, 25230.00000
18.95000, 203.00000, 25158.00000
19.00000, 195.00000, 25180.00000
19.05000, 202.00000, 25192.00000
19.10000, 202.00000, 25198.00000
19.15000, 204.00000, 25196.00000
19.20000, 202.00000, 25214.00000
19.25000, 200.00000, 25206.00000
19.30000, 193.00000, 0.00000
19.35000, 204.00000, 25136.00000
19.40000, 191.00000, 25180.00000
19.45000, 201.00000, 25194.00000
19.50000, 203.00000, 25150.00000
19.55000, 197.00000, 25176.00000
19.60000, 204.00000, 25066.00000
19.65000, 204.00000, 25142.00000
19.70000, 204.00000, 25022.00000
19.75000, 201.00000, 25130.00000
19.80000, 204.00000, 25110.00000
19.85000, 203.00000, 25150.00000
19.90000, 204.00000, 25202.00000
19.95000, 202.00000, 25286.00000
20.00000, 202.00000, 25172.00000
20.05000, 203.00000, 25182.00000
20.10000, 206.00000, 25314.00000
20.15000, 198.00000, 25190.00000
20.20000, 203.00000, 25312.00000
20.25000, 200.00000, 25192.00000
20.30000, 203.00000, 25282.00000
20.35000, 204.00000, 25202.00000
20.40000, 196.00000, 25032.00000
20.45000, 204.00000, 25206.00000
20.50000, 192.00000, 25228.00000
20.55000, 202.00000, 25104.00000
20.60000, 198.00000, 25120.00000
20.65000, 203.00000, 25122.00000
20.70000, 205.00000, 25122.00000
20.75000, 205.00000, 25042.00000
20.80000, 202.00000, 25168.00000
20.85000, 192.00000, 25148.00000
20.90000, 205.00000, 25132.00000
20.95000, 200.00000, 25282.00000
21.00000, 200.00000, 25160.00000
21.05000, 203.00000, 25222.00000
21.10000, 199.00000, 25178.00000
21.15000, 203.00000, 25222.00000
21.20000, 200.00000, 25232.00000
21.25000, 202.00000, 25124.00000
21.30000, 204.00000, 25138.00000
21.35000, 201.00000, 25212.00000
21.40000, 201.00000, 25090.00000
21.45000, 196.00000, 25058.00000
21.50000, 203.00000, 25114.00000
21.55000, 202.00000, 25290.00000
21.60000, 197.00000, 25184.00000
21.65000, 202.00000, 25076.00000
21.70000, 200.00000, 25032.00000
21.75000, 200.00000, 25170.00000
21.80000, 201.00000, 25158.00000
21.85000, 195.00000, 25234.00000
21.90000, 197.00000, 25116.00000
21.95000, 203.00000, 25240.00000
22.00000, 199.00000, 25318.00000
22.05000, 193.00000, 25212.00000
22.10000, 203.00000, 25330.00000
22.15000, 203.00000, 25098.00000
22.20000, 200.00000, 25228.00000
22.25000, 201.00000, 25128.00000
22.30000, 195.00000, 25086.00000
22.35000, 202.00000, 25174.00000
22.40000, 198.00000, 25386.00000
22.45000, 190.00000, 25110.00000
22.50000, 202.00000, 24782.00000
22.55000, 201.00000, 25226.00000
22.60000, 199.00000, 25118.00000
22.65000, 200.00000, 25218.00000
22.70000, 197.00000, 25148.00000
22.75000, 197.00000, 25264.00000
22.80000, 198.00000, 25290.00000
22.85000, 200.00000, 25198.00000
22.90000, 200.00000, 25098.00000
22.95000, 201.00000, 25278.00000
23.00000, 200.00000, 25204.00000
23.05000, 200.00000, 25430.00000
23.10000, 202.00000, 25116.00000
23.15000, 199.00000, 25136.00000
23.20000, 194.00000, 25208.00000
23.25000, 198.00000, 25058.00000
23.30000, 197.00000, 25244.00000
23.35000, 189.00000, 25196.00000
23.40000, 189.00000, 25148.00000
23.45000, 200.00000, 25120.00000
23.50000, 203.00000, 25170.00000
23.55000, 197.00000, 25236.00000
23.60000, 197.00000, 25168.00000
23.65000, 201.00000, 25120.00000
23.70000, 194.00000, 25204.00000
23.75000, 195.00000, 25172.00000
23.80000, 202.00000, 25148.00000
23.85000, 200.00000, 25158.00000
23.90000, 202.00000, 25154.00000
23.95000, 202.00000, 25214.00000
24.00000, 200.00000, 25130.00000
24.05000, 202.00000, 25148.00000
24.10000, 202.00000, 25200.00000
24.15000, 200.00000, 25196.00000
24.20000, 201.00000, 25238.00000
24.25000, 201.00000, 25224.00000
24.30000, 199.00000, 25230.00000
24.35000, 199.00000, 25116.00000
24.40000, 200.00000, 25112.00000
24.45000, 200.00000, 25168.00000
24.50000, 204.00000, 25270.00000
24.55000, 202.00000, 25146.00000
24.60000, 200.00000, 25050.00000
24.65000, 203.00000, 25154.00000
24.70000, 203.00000, 25200.00000
24.75000, 202.00000, 25132.00000
24.80000, 201.00000, 25104.00000
24.85000, 198.00000, 25252.00000
24.90000, 203.00000, 25212.00000
24.95000, 200.00000, 25226.00000
25.00000, 202.00000, 25150.00000
25.05000, 202.00000, 25234.00000
25.10000, 200.00000, 25278.00000
25.15000, 195.00000, 25200.00000
25.20000, 202.00000, 25214.00000
25.25000, 199.00000, 25182.00000
25.30000, 189.00000, 25160.00000
25.35000, 203.00000, 25180.00000
25.40000, 200.00000, 25316.00000
25.45000, 190.00000, 25206.00000
25.50000, 199.00000, 25152.00000
25.55000, 199.00000, 25118.00000
25.60000, 202.00000, 25096.00000
25.65000, 203.00000, 25214.00000
25.70000, 203.00000, 25204.00000
25.75000, 201.00000, 25220.00000
25.80000, 198.00000, 25188.00000
25.85000, 199.00000, 25206.00000
25.90000, 198.00000, 25220.00000
25.95000, 202.00000, 25186.00000
26.00000, 196.00000, 25254.00000
26.05000, 203.00000, 25236.00000
26.10000, 203.00000, 25126.00000
26.15000, 198.00000, 25258.00000
26.20000, 201.00000, 25180.00000
26.25000, 201.00000, 25160.00000
26.30000, 196.00000, 25152.00000
26.35000, 202.00000, 25164.00000
26.40000, 194.00000, 25254.00000
26.45000, 198.00000, 25176.00000
26.50000, 196.00000, 25122.00000
26.55000, 200.00000, 25192.00000
26.60000, 198.00000, 25164.00000
26.65000, 200.00000, 25202.00000
26.70000, 197.00000, 25188.00000
26.75000, 200.00000, 25180.00000
26.80000, 199.00000, 25196.00000
