t, ir, imu 
2325.01000, 230.00000, 22440.00000
2325.06000, 233.00000, 22334.00000
2325.11000, 232.00000, 22458.00000
2325.16000, 231.00000, 22364.00000
2325.21000, 232.00000, 22480.00000
2325.26000, 232.00000, 22408.00000
2325.31000, 230.00000, 22404.00000
2325.36000, 232.00000, 22378.00000
2325.41000, 232.00000, 22464.00000
2325.46000, 231.00000, 22454.00000
2325.51000, 233.00000, 22388.00000
2325.56000, 229.00000, 22418.00000
2325.61000, 233.00000, 22472.00000
2325.66000, 233.00000, 22398.00000
2325.71000, 232.00000, 22394.00000
2325.76000, 231.00000, 22384.00000
2325.81000, 231.00000, 22438.00000
2325.86000, 229.00000, 22456.00000
2325.91000, 231.00000, 22330.00000
2325.96000, 226.00000, 22526.00000
2326.01000, 232.00000, 22450.00000
2326.06000, 234.00000, 22388.00000
2326.11000, 231.00000, 22518.00000
2326.16000, 233.00000, 22396.00000
2326.21000, 231.00000, 22532.00000
2326.26000, 233.00000, 22452.00000
2326.31000, 232.00000, 22386.00000
2326.36000, 232.00000, 22492.00000
2326.41000, 232.00000, 22406.00000
2326.46000, 232.00000, 22434.00000
2326.51000, 215.00000, 22348.00000
2326.56000, 217.00000, 22430.00000
2326.61000, 232.00000, 22464.00000
2326.66000, 232.00000, 22394.00000
2326.71000, 232.00000, 22462.00000
2326.76000, 229.00000, 22464.00000
2326.81000, 233.00000, 22424.00000
2326.86000, 234.00000, 22434.00000
2326.91000, 233.00000, 22452.00000
2326.96000, 232.00000, 22472.00000
2327.01000, 232.00000, 22362.00000
2327.06000, 237.00000, 22514.00000
2327.11000, 231.00000, 22554.00000
2327.16000, 233.00000, 22486.00000
2327.21000, 234.00000, 22432.00000
2327.26000, 233.00000, 22392.00000
2327.31000, 234.00000, 22432.00000
2327.36000, 235.00000, 22370.00000
2327.41000, 232.00000, 22512.00000
2327.46000, 235.00000, 22420.00000
2327.51000, 232.00000, 22500.00000
2327.56000, 219.00000, 22452.00000
2327.61000, 234.00000, 22330.00000
2327.66000, 234.00000, 22522.00000
2327.71000, 233.00000, 22554.00000
2327.76000, 233.00000, 22138.00000
2327.81000, 231.00000, 22484.00000
2327.86000, 216.00000, 22296.00000
2327.91000, 223.00000, 22352.00000
2327.96000, 231.00000, 22448.00000
2328.01000, 232.00000, 22532.00000
2328.06000, 233.00000, 22420.00000
2328.11000, 232.00000, 22400.00000
2328.16000, 233.00000, 22444.00000
2328.21000, 233.00000, 22378.00000
2328.26000, 213.00000, 22328.00000
2328.31000, 234.00000, 22392.00000
2328.36000, 233.00000, 22364.00000
2328.41000, 233.00000, 22544.00000
2328.46000, 222.00000, 22394.00000
2328.51000, 233.00000, 22496.00000
2328.56000, 231.00000, 22350.00000
2328.61000, 228.00000, 22382.00000
2328.66000, 233.00000, 22712.00000
2328.71000, 233.00000, 22368.00000
2328.76000, 227.00000, 22442.00000
2328.81000, 232.00000, 22348.00000
2328.86000, 234.00000, 22448.00000
2328.91000, 233.00000, 22480.00000
2328.96000, 233.00000, 22310.00000
2329.01000, 231.00000, 22626.00000
2329.06000, 235.00000, 22352.00000
2329.11000, 231.00000, 22454.00000
2329.16000, 232.00000, 22296.00000
2329.21000, 214.00000, 22476.00000
2329.26000, 232.00000, 22486.00000
2329.31000, 233.00000, 22328.00000
2329.36000, 234.00000, 22632.00000
2329.41000, 235.00000, 22336.00000
2329.46000, 234.00000, 22574.00000
2329.51000, 234.00000, 22440.00000
2329.56000, 234.00000, 22392.00000
2329.61000, 222.00000, 22524.00000
2329.66000, 233.00000, 22382.00000
2329.71000, 225.00000, 22506.00000
2329.76000, 230.00000, 22428.00000
2329.81000, 234.00000, 22428.00000
2329.86000, 233.00000, 22602.00000
2329.91000, 232.00000, 22420.00000
2329.96000, 234.00000, 22482.00000
2330.01000, 233.00000, 22482.00000
2330.06000, 234.00000, 22522.00000
2330.11000, 234.00000, 22360.00000
2330.16000, 231.00000, 22516.00000
2330.21000, 232.00000, 22568.00000
2330.26000, 222.00000, 22390.00000
2330.31000, 229.00000, 22514.00000
2330.36000, 234.00000, 22440.00000
2330.41000, 222.00000, 22408.00000
2330.46000, 235.00000, 22474.00000
2330.51000, 234.00000, 22308.00000
2330.56000, 233.00000, 22512.00000
2330.61000, 232.00000, 22410.00000
2330.66000, 233.00000, 22708.00000
2330.71000, 234.00000, 22360.00000
2330.76000, 221.00000, 22442.00000
2330.81000, 232.00000, 22506.00000
2330.86000, 232.00000, 22406.00000
2330.91000, 233.00000, 22392.00000
2330.96000, 233.00000, 22430.00000
2331.01000, 234.00000, 22556.00000
2331.06000, 234.00000, 22348.00000
2331.11000, 225.00000, 22544.00000
2331.16000, 220.00000, 22486.00000
2331.21000, 235.00000, 22394.00000
2331.26000, 227.00000, 22528.00000
2331.31000, 232.00000, 22356.00000
2331.36000, 226.00000, 22434.00000
2331.41000, 230.00000, 22522.00000
2331.46000, 235.00000, 22400.00000
2331.51000, 232.00000, 22496.00000
2331.56000, 233.00000, 22362.00000
2331.61000, 231.00000, 22368.00000
2331.66000, 234.00000, 22478.00000
2331.71000, 234.00000, 22380.00000
2331.76000, 216.00000, 22620.00000
2331.81000, 234.00000, 22280.00000
2331.86000, 235.00000, 22542.00000
2331.91000, 234.00000, 22498.00000
2331.96000, 233.00000, 22260.00000
2332.01000, 234.00000, 22528.00000
2332.06000, 213.00000, 22390.00000
2332.11000, 222.00000, 22528.00000
2332.16000, 225.00000, 22346.00000
2332.21000, 232.00000, 22468.00000
2332.26000, 234.00000, 22470.00000
2332.31000, 232.00000, 22438.00000
2332.36000, 231.00000, 22560.00000
2332.41000, 233.00000, 22356.00000
2332.46000, 233.00000, 22406.00000
2332.51000, 233.00000, 22502.00000
2332.56000, 235.00000, 22474.00000
2332.61000, 229.00000, 22454.00000
2332.66000, 232.00000, 22534.00000
2332.71000, 234.00000, 22386.00000
2332.76000, 233.00000, 22520.00000
2332.81000, 233.00000, 22508.00000
2332.86000, 233.00000, 22458.00000
2332.91000, 233.00000, 22408.00000
2332.96000, 233.00000, 22372.00000
2333.01000, 233.00000, 22442.00000
2333.06000, 234.00000, 22368.00000
2333.11000, 231.00000, 22410.00000
2333.16000, 232.00000, 22438.00000
2333.21000, 234.00000, 22476.00000
2333.26000, 233.00000, 22458.00000
2333.31000, 233.00000, 22510.00000
2333.36000, 231.00000, 22378.00000
2333.41000, 231.00000, 22456.00000
2333.46000, 231.00000, 22352.00000
2333.51000, 233.00000, 22458.00000
2333.56000, 226.00000, 22352.00000
2333.61000, 232.00000, 22506.00000
2333.66000, 233.00000, 22488.00000
2333.71000, 231.00000, 22448.00000
2333.76000, 233.00000, 22424.00000
2333.81000, 233.00000, 22526.00000
2333.86000, 231.00000, 22450.00000
2333.91000, 233.00000, 22388.00000
2333.96000, 227.00000, 22520.00000
2334.01000, 226.00000, 22470.00000
2334.06000, 234.00000, 22464.00000
2334.11000, 234.00000, 22526.00000
2334.16000, 233.00000, 22770.00000
2334.21000, 231.00000, 22700.00000
2334.26000, 234.00000, 22250.00000
2334.31000, 233.00000, 22402.00000
2334.36000, 231.00000, 22504.00000
2334.41000, 231.00000, 22320.00000
2334.46000, 221.00000, 22636.00000
2334.51000, 224.00000, 22358.00000
2334.56000, 232.00000, 22404.00000
2334.61000, 231.00000, 22552.00000
2334.66000, 233.00000, 22402.00000
2334.71000, 233.00000, 22472.00000
2334.76000, 233.00000, 22450.00000
2334.81000, 228.00000, 22454.00000
2334.86000, 233.00000, 22418.00000
2334.91000, 213.00000, 22408.00000
2334.96000, 234.00000, 22548.00000
2335.01000, 230.00000, 22440.00000
2335.06000, 233.00000, 22478.00000
2335.11000, 232.00000, 22496.00000
2335.16000, 233.00000, 22334.00000
2335.21000, 231.00000, 22410.00000
2335.26000, 234.00000, 22372.00000
2335.31000, 233.00000, 22486.00000
2335.36000, 227.00000, 22492.00000
2335.41000, 233.00000, 22456.00000
2335.46000, 229.00000, 22486.00000
2335.51000, 234.00000, 22432.00000
2335.56000, 231.00000, 22362.00000
2335.61000, 233.00000, 22378.00000
2335.66000, 232.00000, 22360.00000
2335.71000, 234.00000, 22438.00000
2335.76000, 233.00000, 22422.00000
2335.81000, 233.00000, 22434.00000
2335.86000, 233.00000, 22446.00000
2335.91000, 232.00000, 22436.00000
2335.96000, 233.00000, 22402.00000
2336.01000, 233.00000, 22462.00000
2336.06000, 232.00000, 22532.00000
2336.11000, 212.00000, 22388.00000
2336.16000, 233.00000, 22498.00000
2336.21000, 233.00000, 22364.00000
2336.26000, 234.00000, 22606.00000
2336.31000, 232.00000, 22426.00000
2336.36000, 234.00000, 22508.00000
2336.41000, 232.00000, 22394.00000
2336.46000, 234.00000, 22446.00000
2336.51000, 232.00000, 22464.00000
2336.56000, 228.00000, 22286.00000
2336.61000, 210.00000, 22580.00000
2336.66000, 234.00000, 22362.00000
2336.71000, 232.00000, 22488.00000
2336.76000, 232.00000, 22362.00000
2336.81000, 207.00000, 22322.00000
2336.86000, 222.00000, 22566.00000
2336.91000, 231.00000, 22416.00000
2336.96000, 232.00000, 22474.00000
2337.01000, 215.00000, 22404.00000
2337.06000, 233.00000, 22384.00000
2337.11000, 230.00000, 22486.00000
2337.16000, 229.00000, 22336.00000
2337.21000, 224.00000, 22476.00000
2337.26000, 232.00000, 22456.00000
2337.31000, 234.00000, 22534.00000
2337.36000, 232.00000, 22326.00000
2337.41000, 217.00000, 22440.00000
2337.46000, 233.00000, 22524.00000
2337.51000, 232.00000, 22310.00000
2337.56000, 233.00000, 22538.00000
2337.61000, 213.00000, 22400.00000
2337.66000, 213.00000, 22472.00000
2337.71000, 231.00000, 22290.00000
2337.76000, 233.00000, 22476.00000
2337.81000, 225.00000, 22442.00000
2337.86000, 233.00000, 22480.00000
2337.91000, 230.00000, 22514.00000
2337.96000, 232.00000, 22344.00000
2338.01000, 204.00000, 22446.00000
2338.06000, 234.00000, 22374.00000
2338.11000, 232.00000, 22392.00000
2338.16000, 231.00000, 22450.00000
2338.21000, 205.00000, 22318.00000
2338.26000, 232.00000, 22490.00000
2338.31000, 232.00000, 22414.00000
2338.36000, 231.00000, 22388.00000
2338.41000, 203.00000, 22494.00000
2338.46000, 231.00000, 22490.00000
2338.51000, 232.00000, 22376.00000
2338.56000, 231.00000, 22448.00000
2338.61000, 212.00000, 22470.00000
2338.66000, 230.00000, 22350.00000
2338.71000, 231.00000, 22476.00000
2338.76000, 231.00000, 22484.00000
2338.81000, 228.00000, 22454.00000
2338.86000, 219.00000, 22418.00000
2338.91000, 233.00000, 22376.00000
2338.96000, 224.00000, 22508.00000
2339.01000, 213.00000, 22428.00000
2339.06000, 229.00000, 22376.00000
2339.11000, 231.00000, 22432.00000
2339.16000, 230.00000, 22354.00000
2339.21000, 213.00000, 22498.00000
2339.26000, 232.00000, 22466.00000
2339.31000, 230.00000, 22474.00000
2339.36000, 228.00000, 22418.00000
2339.41000, 230.00000, 22412.00000
2339.46000, 216.00000, 22408.00000
2339.51000, 231.00000, 22432.00000
2339.56000, 232.00000, 22434.00000
2339.61000, 206.00000, 22470.00000
2339.66000, 232.00000, 22562.00000
2339.71000, 231.00000, 22366.00000
2339.76000, 223.00000, 22428.00000
2339.81000, 231.00000, 22396.00000
2339.86000, 231.00000, 22342.00000
2339.91000, 232.00000, 22428.00000
2339.96000, 230.00000, 22460.00000
2340.01000, 231.00000, 22442.00000
2340.06000, 230.00000, 22534.00000
2340.11000, 230.00000, 22382.00000
2340.16000, 232.00000, 22498.00000
2340.21000, 230.00000, 22502.00000
2340.26000, 231.00000, 22456.00000
2340.31000, 230.00000, 22438.00000
2340.36000, 226.00000, 22518.00000
2340.41000, 232.00000, 22452.00000
2340.46000, 232.00000, 22368.00000
2340.51000, 230.00000, 22324.00000
2340.56000, 231.00000, 22340.00000
2340.61000, 231.00000, 22394.00000
2340.66000, 231.00000, 22370.00000
2340.71000, 231.00000, 22484.00000
2340.76000, 230.00000, 22398.00000
2340.81000, 214.00000, 22480.00000
2340.86000, 232.00000, 22422.00000
2340.91000, 227.00000, 22498.00000
2340.96000, 216.00000, 22430.00000
2341.01000, 215.00000, 22450.00000
2341.06000, 226.00000, 22452.00000
2341.11000, 231.00000, 22418.00000
2341.16000, 229.00000, 22448.00000
2341.21000, 231.00000, 22446.00000
2341.26000, 214.00000, 22440.00000
2341.31000, 231.00000, 22440.00000
2341.36000, 227.00000, 22544.00000
2341.41000, 232.00000, 22416.00000
2341.46000, 229.00000, 22486.00000
2341.51000, 229.00000, 22396.00000
2341.56000, 230.00000, 22394.00000
2341.61000, 231.00000, 22460.00000
2341.66000, 228.00000, 22276.00000
2341.71000, 231.00000, 22492.00000
2341.76000, 223.00000, 22440.00000
2341.81000, 230.00000, 22388.00000
2341.86000, 231.00000, 22458.00000
2341.91000, 229.00000, 22432.00000
2341.96000, 211.00000, 22504.00000
2342.01000, 231.00000, 22434.00000
2342.06000, 232.00000, 22368.00000
2342.11000, 228.00000, 22460.00000
2342.16000, 230.00000, 22352.00000
2342.21000, 214.00000, 22588.00000
2342.26000, 227.00000, 22496.00000
2342.31000, 222.00000, 22526.00000
2342.36000, 229.00000, 22464.00000
2342.41000, 227.00000, 22436.00000
2342.46000, 231.00000, 22516.00000
2342.51000, 229.00000, 22486.00000
2342.56000, 211.00000, 22438.00000
2342.61000, 230.00000, 22388.00000
2342.66000, 230.00000, 22464.00000
2342.71000, 229.00000, 22436.00000
2342.76000, 229.00000, 22396.00000
2342.81000, 231.00000, 22454.00000
2342.86000, 230.00000, 22336.00000
2342.91000, 230.00000, 22402.00000
2342.96000, 229.00000, 22428.00000
2343.01000, 230.00000, 22462.00000
2343.06000, 231.00000, 22448.00000
2343.11000, 229.00000, 22480.00000
2343.16000, 228.00000, 22398.00000
2343.21000, 218.00000, 22430.00000
2343.26000, 230.00000, 22404.00000
2343.31000, 230.00000, 22454.00000
2343.36000, 230.00000, 22450.00000
2343.41000, 230.00000, 22422.00000
2343.46000, 230.00000, 22446.00000
2343.51000, 229.00000, 22456.00000
2343.56000, 226.00000, 22424.00000
2343.61000, 231.00000, 22376.00000
2343.66000, 227.00000, 22388.00000
2343.71000, 216.00000, 22460.00000
2343.76000, 228.00000, 22394.00000
2343.81000, 230.00000, 22450.00000
2343.86000, 229.00000, 22310.00000
2343.91000, 230.00000, 22442.00000
2343.96000, 228.00000, 22518.00000
2344.01000, 230.00000, 22372.00000
2344.06000, 231.00000, 22462.00000
2344.11000, 227.00000, 22294.00000
2344.16000, 227.00000, 22538.00000
2344.21000, 229.00000, 22502.00000
2344.26000, 223.00000, 22354.00000
2344.31000, 228.00000, 22448.00000
2344.36000, 229.00000, 22470.00000
2344.41000, 230.00000, 22438.00000
2344.46000, 228.00000, 22302.00000
2344.51000, 228.00000, 22468.00000
2344.56000, 228.00000, 22488.00000
2344.61000, 230.00000, 22332.00000
2344.66000, 212.00000, 22446.00000
2344.71000, 229.00000, 22404.00000
2344.76000, 228.00000, 22472.00000
2344.81000, 225.00000, 22522.00000
2344.86000, 228.00000, 22434.00000
2344.91000, 228.00000, 22502.00000
2344.96000, 229.00000, 22460.00000
2345.01000, 229.00000, 22400.00000
2345.06000, 228.00000, 22490.00000
2345.11000, 229.00000, 22454.00000
2345.16000, 223.00000, 22382.00000
2345.21000, 229.00000, 22382.00000
2345.26000, 228.00000, 22366.00000
2345.31000, 227.00000, 22418.00000
2345.36000, 219.00000, 22360.00000
2345.41000, 229.00000, 22390.00000
2345.46000, 226.00000, 22506.00000
2345.51000, 228.00000, 22420.00000
2345.56000, 228.00000, 22324.00000
2345.61000, 228.00000, 22424.00000
2345.66000, 205.00000, 22374.00000
2345.71000, 219.00000, 22410.00000
2345.76000, 226.00000, 22482.00000
2345.81000, 226.00000, 22470.00000
2345.86000, 226.00000, 22362.00000
2345.91000, 224.00000, 22464.00000
2345.96000, 226.00000, 22398.00000
2346.01000, 228.00000, 22458.00000
2346.06000, 226.00000, 22336.00000
2346.11000, 225.00000, 22526.00000
2346.16000, 225.00000, 22462.00000
2346.21000, 222.00000, 22408.00000
2346.26000, 224.00000, 22586.00000
2346.31000, 227.00000, 22534.00000
2346.36000, 227.00000, 22394.00000
2346.41000, 227.00000, 22490.00000
2346.46000, 227.00000, 22388.00000
2346.51000, 228.00000, 22490.00000
2346.56000, 219.00000, 22426.00000
2346.61000, 229.00000, 22550.00000
2346.66000, 227.00000, 22326.00000
2346.71000, 226.00000, 22496.00000
2346.76000, 226.00000, 22406.00000
2346.81000, 227.00000, 22448.00000
2346.86000, 226.00000, 22470.00000
2346.91000, 226.00000, 22462.00000
2346.96000, 222.00000, 22530.00000
2347.01000, 211.00000, 22428.00000
2347.06000, 225.00000, 22510.00000
2347.11000, 228.00000, 22454.00000
2347.16000, 226.00000, 22478.00000
2347.21000, 227.00000, 22354.00000
2347.26000, 215.00000, 22324.00000
2347.31000, 226.00000, 22496.00000
2347.36000, 215.00000, 22380.00000
2347.41000, 228.00000, 22358.00000
2347.46000, 226.00000, 22510.00000
2347.51000, 226.00000, 22328.00000
2347.56000, 226.00000, 22490.00000
2347.61000, 226.00000, 22454.00000
2347.66000, 222.00000, 22528.00000
2347.71000, 219.00000, 22396.00000
2347.76000, 221.00000, 22528.00000
2347.81000, 225.00000, 22430.00000
2347.86000, 217.00000, 22338.00000
2347.91000, 222.00000, 22528.00000
2347.96000, 223.00000, 22536.00000
2348.01000, 209.00000, 22392.00000
2348.06000, 226.00000, 22510.00000
2348.11000, 211.00000, 22528.00000
2348.16000, 225.00000, 22460.00000
2348.21000, 226.00000, 22374.00000
2348.26000, 226.00000, 22420.00000
2348.31000, 224.00000, 22446.00000
2348.36000, 225.00000, 22400.00000
2348.41000, 224.00000, 22430.00000
2348.46000, 226.00000, 22342.00000
2348.51000, 219.00000, 22510.00000
2348.56000, 221.00000, 22360.00000
2348.61000, 224.00000, 22562.00000
2348.66000, 226.00000, 22346.00000
2348.71000, 226.00000, 22396.00000
2348.76000, 226.00000, 22418.00000
2348.81000, 226.00000, 22348.00000
2348.86000, 227.00000, 22462.00000
2348.91000, 224.00000, 22438.00000
2348.96000, 214.00000, 22506.00000
2349.01000, 227.00000, 22418.00000
2349.06000, 225.00000, 22422.00000
2349.11000, 225.00000, 22530.00000
